PROJ_CODE,PROJ_NAME,PROJ_SHORT,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA
J00596,Mt Gibson Iron,Mt Gibson,Iron,S0019709,-29.603324,117.175361,Youanmi Terrane,Phosphorus,P,No,6.34,million tonnes,0.07550158,percent,4.7868,kilotonne,,,1.15,million tonnes,0.08795652,percent,1.0115,kilotonne,,,5.7983,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/aef1880a-458b-4292-bf5e-b737916f5f19,19/10/2022
J00596,Mt Gibson Iron,Mt Gibson,Iron,S0019709,-29.603324,117.175361,Youanmi Terrane,Silica,SiO2,No,6.34,million tonnes,11.00416404,percent,697.664,kilotonne,,,1.15,million tonnes,7.21086957,percent,82.925,kilotonne,,,780.589,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/aef1880a-458b-4292-bf5e-b737916f5f19,19/10/2022
J01673,Mt Gibson Kaolin,Mt Gibson,Kaolin,S0004386,-29.579141,117.349991,Yilgarn Craton granites,Kaolin,Kln,Yes,57.8,million tonnes,100,percent,57800,kilotonne,,,,,,,,,,,57800,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/d2192e1b-c621-4eb0-9b6f-94b8d106dc63,19/10/2022
J01017,Mt Gould MIO,Mt Gould,Hematite - micaceous iron oxide (MIO),S0002203,-25.799444,117.340093,Narryer Terrane,Hematite - micaceous iron oxide (MIO),Hem-MIO,Yes,0.204,million tonnes,100,percent,204000,tonnes,,,,,,,,,,,204000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/b53ed3a1-828a-488b-ad5a-3c310e152bba,19/10/2022
J05682,Mt Hampton,Mt Hampton,Gold,S0237161,-31.834268,119.065103,Yilgarn Craton granites,Gold,Au,Yes,0.609,million tonnes,1.85517241,gram/tonne,1129.8,kilogram,36323.91396,ounce (troy),,,,,,,,,1129.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b29eab2e-8d62-5442-fbb2-1cf248af5e8d,19/10/2022
J01306,Mt Henry - Norseman,Mt Henry - Norseman,Gold,S0005813,-32.412922,121.782501,Eastern Goldfields Superterrane,Gold,Au,Yes,22.21,million tonnes,1.15992796,gram/tonne,25762,kilogram,828267.5442,ounce (troy),11.406,million tonnes,1.25841662,gram/tonne,14353.5,kilogram,461475.7471,ounce (troy),40115.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/82d67102-8174-478c-9601-5bad45f8a18f,19/10/2022
J00106,Mt Holland Gold / Kidman,Mt Holland,Gold,S0231663,-32.146296,119.757816,Youanmi Terrane,Gold,Au,Yes,15.322,million tonnes,1.94588892,gram/tonne,29814.91,kilogram,958571.6282,ounce (troy),,,,,,,,,29814.91,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/24becfe3-cea0-44e5-98da-b686b33829e4,19/10/2022
J04872,Mt Holland Lithium / Wesfarmers & SQM,Mt Holland,Lithium,S0234095,-32.092642,119.747955,Youanmi Terrane,Iron - ferric oxide,Fe2O3,No,189,million tonnes,1.13132275,percent,2138.2,kilotonne,,,94.2,million tonnes,1.34225053,percent,1264.4,kilotonne,,,3402.6,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/dbf56454-c584-4f9f-8e14-8ecf4f29b202,19/10/2022
J04872,Mt Holland Lithium / Wesfarmers & SQM,Mt Holland,Lithium,S0234095,-32.092642,119.747955,Youanmi Terrane,Lithium oxide,Li2O,No,189,million tonnes,1.50407407,percent,2842700,tonnes,,,94.2,million tonnes,1.5,percent,1413000,tonnes,,,4255700,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/dbf56454-c584-4f9f-8e14-8ecf4f29b202,19/10/2022
J00430,Mt Ida Gold,Mt Ida,Gold,S0019630,-29.09757,120.4655,Eastern Goldfields Superterrane,Gold,Au,Yes,0.318,million tonnes,13.76792453,gram/tonne,4378.2,kilogram,140762.4005,ounce (troy),,,,,,,,,4378.2,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/86f293b2-93b8-4571-9b34-f8ca7c34b7b8,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Alumina,Al2O3,No,1846,million tonnes,2.06312568,percent,38.0853,million tonnes,,,,,,,,,,,38.0853,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Iron,Fe,Yes,1846,million tonnes,29.48200433,percent,544.2378,million tonnes,,,,,,,,,,,544.2378,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Loss on ignition,LOI,No,1846,million tonnes,0.58302275,percent,10.7626,million tonnes,,,,,,,,,,,10.7626,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Magnesium oxide,MgO,No,1846,million tonnes,2.93231311,percent,54130.5,kilotonne,,,,,,,,,,,54130.5,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Phosphorus,P,No,1846,million tonnes,0.07,percent,1292.2,kilotonne,,,,,,,,,,,1292.2,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Silica,SiO2,No,1846,million tonnes,49.21834236,percent,908570.6,kilotonne,,,,,,,,,,,908570.6,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J03291,Mt Ida Iron,Mt Ida,Iron,S0022722,-29.21882,120.413937,Youanmi Terrane,Sulfur,S,No,1846,million tonnes,0.30315818,percent,5596.3,kilotonne,,,,,,,,,,,5596.3,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/378a4b19-2ad7-4953-8503-4d35b3e436da,19/10/2022
J04342,Mt Ida South,Mt Ida South,Gold,S0237258,-29.194137,120.530321,Eastern Goldfields Superterrane,Gold,Au,Yes,4.135,million tonnes,1.12720677,gram/tonne,4661,kilogram,149854.6318,ounce (troy),0.3,million tonnes,2.519,gram/tonne,755.7,kilogram,24296.31951,ounce (troy),5416.7,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce9cea00-bff0-4fc3-9700-b7008ab51cee,19/10/2022
J03632,Mt Jewell Gold,Mt Jewell,Gold,S0224375,-30.267986,121.4686,Yilgarn Craton granites,Gold,Au,Yes,3.14,million tonnes,1.32442675,gram/tonne,4158.7,kilogram,133705.3115,ounce (troy),1.17892,million tonnes,1.39958003,gram/tonne,1649.99289,kilogram,53048.50396,ounce (troy),5808.69289,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5b423ed4-d274-47f5-aa6d-99128c8a3bf7,19/10/2022
J04863,Mt Jumbo,Mt Jumbo,Gold,S0236999,-28.771387,122.333235,Eastern Goldfields Superterrane,Gold,Au,Yes,2.316,million tonnes,1.13962435,gram/tonne,2639.37,kilogram,84857.71711,ounce (troy),,,,,,,,,2639.37,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/58e53732-4e83-41f5-8c50-bb97bf51af56,19/10/2022
J00756,Mt Keith / BHP Billiton,Mt Keith,Nickel,S0001456,-27.422664,120.57824,Eastern Goldfields Superterrane,Nickel,Ni,Yes,643.7,million tonnes,0.57948268,percent,3730.13,kilotonne,,,261.64,million tonnes,0.55741668,percent,1458.425,kilotonne,,,5188.555,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/229ad593-c9a5-4625-850e-d02107388830,19/10/2022
J01887,Mt Kokeby Kaolin,Mt Kokeby,Kaolin,S0006681,-32.267781,116.884364,South West Terrane,Attapulgite,Atta,No,0.17,million tonnes,100,percent,170,kilotonne,,,,,,,,,,,170,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/2d287ef5-c4f2-4bb9-a343-ae9df30c366c,19/10/2022
J01887,Mt Kokeby Kaolin,Mt Kokeby,Kaolin,S0006681,-32.267781,116.884364,South West Terrane,Kaolin,Kln,Yes,5.9,million tonnes,100,percent,5900,kilotonne,,,,,,,,,,,5900,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/2d287ef5-c4f2-4bb9-a343-ae9df30c366c,19/10/2022
J00156,Mt Magnet,Mt Magnet,Gold,S0237036,-28.074885,117.781675,Youanmi Terrane,Gold,Au,Yes,60.284,million tonnes,1.64366664,gram/tonne,99086.8,kilogram,3185714.638,ounce (troy),13.788,million tonnes,1.36474471,gram/tonne,18817.1,kilogram,604983.8214,ounce (troy),117903.9,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/e74ed4d6-aff7-40f2-9f89-2e4e50ca0f03,19/10/2022
J01371,Mt Manning Range Iron,Mt Manning Range,Iron,S0003275,-29.955934,119.638013,Youanmi Terrane,Iron,Fe,Yes,5,million tonnes,60,percent,3,million tonnes,,,,,,,,,,,3,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/959422a1-67e1-4c70-97bd-2882a69bda87,19/10/2022
J02285,Mt Marion Lithium,Mt Marion,Lithium,S0006640,-31.073597,121.461471,Eastern Goldfields Superterrane,Iron,Fe,No,51.4,million tonnes,0.77501946,percent,0.39836,million tonnes,,,,,,,,,,,0.39836,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/7ba9da78-2336-4b98-9de2-6a943eb6762b,19/10/2022
J02285,Mt Marion Lithium,Mt Marion,Lithium,S0006640,-31.073597,121.461471,Eastern Goldfields Superterrane,Lithium oxide,Li2O,No,51.4,million tonnes,1.44661479,percent,743560,tonnes,,,17.2,million tonnes,1.54656977,percent,266010,tonnes,,,1009570,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/7ba9da78-2336-4b98-9de2-6a943eb6762b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Alumina,Al2O3,No,6.2,million tonnes,3.07516129,percent,0.19066,million tonnes,,,,,,,,,,,0.19066,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Iron,Fe,Yes,6.2,million tonnes,60.04516129,percent,3.7228,million tonnes,,,,,,,,,,,3.7228,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Loss on ignition,LOI,No,6.2,million tonnes,2.62896774,percent,0.162996,million tonnes,,,,,,,,,,,0.162996,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Magnesium oxide,MgO,No,6.2,million tonnes,0.04277419,percent,2.652,kilotonne,,,,,,,,,,,2.652,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Phosphorus,P,No,6.2,million tonnes,0.05329032,percent,3.304,kilotonne,,,,,,,,,,,3.304,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Silica,SiO2,No,6.2,million tonnes,8.24690323,percent,511.308,kilotonne,,,,,,,,,,,511.308,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J02975,Mt Mason,Mt Mason,Iron,S0021531,-29.117009,120.362959,Youanmi Terrane,Sulfur,S,No,6.2,million tonnes,0.01,percent,0.62,kilotonne,,,,,,,,,,,0.62,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee444f53-171b-4617-8c43-98fc01c32d5b,19/10/2022
J05527,Mt McClure / Yandal,Mt McClure,Gold,S0001129,-27.514759,120.940903,Eastern Goldfields Superterrane,Gold,Au,Yes,2.225,million tonnes,1.92265169,gram/tonne,4277.9,kilogram,137537.6806,ounce (troy),,,,,,,,,4277.9,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ea1fde9b-b174-497c-98b2-a7fdd0082681,19/10/2022
J04799,Mt Monger / Mt Monger Resources,Mt Monger,Gold,S0004544,-31.057819,122.056905,Eastern Goldfields Superterrane,Gold,Au,Yes,0.166,million tonnes,2.19759036,gram/tonne,364.8,kilogram,11728.59251,ounce (troy),,,,,,,,,364.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/16e20f58-f2a9-437a-9cd7-4f09c1be9de8,19/10/2022
J05440,Mt Monger North,Mt Monger North,Gold,S0238825,-31.005531,121.810638,Eastern Goldfields Superterrane,Gold,Au,Yes,0.2046,million tonnes,2.59,gram/tonne,529.914,kilogram,17037.13095,ounce (troy),,,,,,,,,529.914,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee40898a-cb48-48a3-881c-6a5d9946f91e,19/10/2022
J00256,Mt Morgans,Mt Morgans,Gold,S0234372,-28.770565,122.06968,Eastern Goldfields Superterrane,Gold,Au,Yes,26.186,million tonnes,1.81267471,gram/tonne,47466.7,kilogram,1526089.863,ounce (troy),1.62,million tonnes,0.62290123,gram/tonne,1009.1,kilogram,32443.3188,ounce (troy),48475.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b356e743-6818-4832-a082-8fe92201548a,19/10/2022
J00603,Mt Mulcahy,Mt Mulcahy,Copper,S0001380,-27.05574,117.697197,Youanmi Terrane,Cobalt,Co,No,0.647232,million tonnes,0.10297559,percent,666.491,tonnes,,,,,,,,,,,666.491,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,19/10/2022
J00603,Mt Mulcahy,Mt Mulcahy,Copper,S0001380,-27.05574,117.697197,Youanmi Terrane,Copper,Cu,Yes,0.647232,million tonnes,2.35180569,percent,15.221639,kilotonne,,,,,,,,,,,15.221639,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,19/10/2022
J00603,Mt Mulcahy,Mt Mulcahy,Copper,S0001380,-27.05574,117.697197,Youanmi Terrane,Gold,Au,No,0.647232,million tonnes,0.21785357,gram/tonne,141.0018,kilogram,4533.313198,ounce (troy),,,,,,,,,141.0018,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,19/10/2022
J00603,Mt Mulcahy,Mt Mulcahy,Copper,S0001380,-27.05574,117.697197,Youanmi Terrane,Silver,Ag,No,0.647232,million tonnes,19.95312824,gram/tonne,12914.3031,kilogram,415204.4916,ounce (troy),,,,,,,,,12914.3031,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,19/10/2022
J00603,Mt Mulcahy,Mt Mulcahy,Copper,S0001380,-27.05574,117.697197,Youanmi Terrane,Zinc,Zn,No,0.647232,million tonnes,1.82160307,percent,11.789998,kilotonne,,,,,,,,,,,11.789998,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,19/10/2022
J02784,Mt Mulgine Tungsten,Mt Mulgine,Tungsten,S0001820,-29.172068,116.961837,Youanmi Terrane,Copper,Cu,No,247,million tonnes,0.03708502,percent,91.6,kilotonne,,,135,million tonnes,0.04,percent,54,kilotonne,,,145.6,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,19/10/2022
J02784,Mt Mulgine Tungsten,Mt Mulgine,Tungsten,S0001820,-29.172068,116.961837,Youanmi Terrane,Gold,Au,No,247,million tonnes,0.12834008,gram/tonne,31700,kilogram,1019178.68,ounce (troy),135,million tonnes,0.12,gram/tonne,16200,kilogram,520842.1014,ounce (troy),47900,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,19/10/2022
J02784,Mt Mulgine Tungsten,Mt Mulgine,Tungsten,S0001820,-29.172068,116.961837,Youanmi Terrane,Molybdenum,Mo,No,259.3,million tonnes,0.02710544,percent,70284.4,tonnes,,,140,million tonnes,0.02873214,percent,40225,tonnes,,,110509.4,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,19/10/2022
J02784,Mt Mulgine Tungsten,Mt Mulgine,Tungsten,S0001820,-29.172068,116.961837,Youanmi Terrane,Silver,Ag,No,247,million tonnes,5.70850202,gram/tonne,1410000,kilogram,45332553.27,ounce (troy),135,million tonnes,6.1,gram/tonne,823500,kilogram,26476140.15,ounce (troy),2233500,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,19/10/2022
J02784,Mt Mulgine Tungsten,Mt Mulgine,Tungsten,S0001820,-29.172068,116.961837,Youanmi Terrane,Tungsten trioxide,WO3,No,259.3,million tonnes,0.11239491,percent,291440,tonnes,,,140,million tonnes,0.10392857,percent,145500,tonnes,,,436940,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,19/10/2022
J01860,Mt Newman Gold,Mt Newman,Gold,S0004945,-28.4834,121.076103,Eastern Goldfields Superterrane,Gold,Au,Yes,0.14,million tonnes,5,gram/tonne,700,kilogram,22505.5229,ounce (troy),,,,,,,,,700,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f663d992-263e-498b-9d18-94c1ca17e1d2,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Alumina,Al2O3,No,126,million tonnes,2.08309524,percent,2.6247,million tonnes,,,,,,,,,,,2.6247,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Davis Tube Recovery (DTR),DTR,No,126,million tonnes,21.90865079,percent,27.6049,million tonnes,,,,,,,,,,,27.6049,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Iron,Fe,Yes,126,million tonnes,33.84,percent,42.6384,million tonnes,,,,,,,,,,,42.6384,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Loss on ignition,LOI,No,126,million tonnes,7.07547619,percent,8.9151,million tonnes,,,,,,,,,,,8.9151,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Phosphorus,P,No,126,million tonnes,0.03998413,percent,50.38,kilotonne,,,,,,,,,,,50.38,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03440,Mt Oscar / Artemis,Mt Oscar,Iron,S0023295,-20.925641,117.178833,Gorge Creek Basin,Silica,SiO2,No,126,million tonnes,38.63396825,percent,48678.8,kilotonne,,,,,,,,,,,48678.8,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/e7976acb-bc77-4fa9-aeab-6147299029cc,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Alumina,Al2O3,No,13.3,million tonnes,4,percent,0.532,million tonnes,,,,,,,,,,,0.532,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Iron,Fe,Yes,13.3,million tonnes,56,percent,7.448,million tonnes,,,,,,,,,,,7.448,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Loss on ignition,LOI,No,13.3,million tonnes,7,percent,0.931,million tonnes,,,,,,,,,,,0.931,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Phosphorus,P,No,13.3,million tonnes,0.06,percent,7.98,kilotonne,,,,,,,,,,,7.98,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Silica,SiO2,No,13.3,million tonnes,7,percent,931,kilotonne,,,,,,,,,,,931,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Sulfur,S,No,13.3,million tonnes,0.2,percent,26.6,kilotonne,,,,,,,,,,,26.6,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J03571,Mt Padbury Iron,Mt Padbury,Iron,S0032906,-25.691412,118.3843,Padbury Basin,Titanium dioxide,TiO2,No,13.3,million tonnes,0.13,percent,0.01729,million tonnes,,,,,,,,,,,0.01729,million tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/8db6f2df-7fed-4938-8b30-e2d7acaecf38,19/10/2022
J01466,Mt Palmer Gypsum,Mt Palmer,Gypsum,S0003588,-31.443654,119.68842,Yilgarn Craton granites,Gypsum,Gp,Yes,0.31,million tonnes,90,percent,279,kilotonne,,,,,,,,,,,279,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/79dd615e-0e0f-4f5e-a411-d62b0ed46501,19/10/2022
J01537,Mt Pleasant Copper,Mt Pleasant,Copper,S0003872,-30.500641,121.273697,Eastern Goldfields Superterrane,Copper,Cu,Yes,0.264,million tonnes,4.16242424,percent,10.9888,kilotonne,,,,,,,,,,,10.9888,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/a070774b-8d60-4de1-bb8d-57d0f3c54920,19/10/2022
J01537,Mt Pleasant Copper,Mt Pleasant,Copper,S0003872,-30.500641,121.273697,Eastern Goldfields Superterrane,Silver,Ag,No,0.134,million tonnes,122,gram/tonne,16348,kilogram,525600.412,ounce (troy),,,,,,,,,16348,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/a070774b-8d60-4de1-bb8d-57d0f3c54920,19/10/2022
J04101,Mt Regal / Archipelago-Spinifex,Mt Regal,Aggregate - undifferentiated,S0225828,-20.814414,116.732641,Regal Terrane,Basalt,Bas,No,0.5,million tonnes,100,percent,500000,tonnes,,,,,,,,,,,500000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/9757ff9e-7551-45fa-8d01-80d601f840de,19/10/2022
J00850,Mt Regal / Hanson Construction,Mt Regal,Aggregate - undifferentiated,S0238208,-20.829561,116.752343,Nickol River Basin,Quartz - undifferentiated,Qtz,No,809.062,million tonnes,100,percent,809062,kilotonne,,,,,,,,,,,809062,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe3e4381-a08a-4c45-9c8f-07ff8279bfcf,19/10/2022
J00850,Mt Regal / Hanson Construction,Mt Regal,Aggregate - undifferentiated,S0238208,-20.829561,116.752343,Nickol River Basin,Sand - undifferentiated,Sd,No,1038.366,million tonnes,97.6597847,percent,1014066000,tonnes,,,,,,,,,,,1014066000,tonnes,https://minedex.dmirs.wa.gov.au/Web/projects/details/fe3e4381-a08a-4c45-9c8f-07ff8279bfcf,19/10/2022
J00914,Mt Seabrook Talc,Mt Seabrook,Talc,S0001913,-25.60148,117.724503,Padbury Basin,Talc,Tlc,Yes,1.53,million tonnes,100,percent,1530,kilotonne,,,0.22,million tonnes,100,percent,220,kilotonne,,,1750,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/313ed740-6962-46eb-b5d6-4af5b4874349,19/10/2022
J04952,Mt Sholl,Mt Sholl,Nickel,S0022304,-20.92137,116.887604,Sholl Terrane,Copper,Cu,No,5.78,million tonnes,0.66737024,percent,38.574,kilotonne,,,,,,,,,,,38.574,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/52d68fce-9f04-4699-b57b-5a79a6a78f8b,19/10/2022
J04952,Mt Sholl,Mt Sholl,Nickel,S0022304,-20.92137,116.887604,Sholl Terrane,Nickel,Ni,Yes,5.78,million tonnes,0.54128028,percent,31.286,kilotonne,,,,,,,,,,,31.286,kilotonne,https://minedex.dmirs.wa.gov.au/Web/projects/details/52d68fce-9f04-4699-b57b-5a79a6a78f8b,19/10/2022
